he_price_eur_kg,valve_failure_rate,mttr_hours,leak_rate_mbar_l_s,leak_class_idx,material_uhmwpe,valve_count,he_loss_kg_yr,he_loss_cost_eur,maint_cost_eur,total_cost_eur
215.40270917827468,0.029865239410530695,4.686596397120247,1e-07,2,1,453,0.004301207648750415,0.9264917802791562,100619.14634620734,100620.07283798762
126.1757387400859,0.010127063347686227,15.258259646289703,1e-06,3,0,387,0.036745416337006856,4.636380051633862,31555.82099761158,31560.457377663213
169.9635644052368,0.01804202260957383,6.832601325644632,1e-07,2,1,376,0.003570097297859064,0.606786462017631,53364.90411727968,53365.5109037417
170.4773702939827,0.016900122142733114,5.177051818215589,1e-07,2,1,416,0.0039498948827376874,0.6733676925467801,52977.33190513322,52978.005272825765
254.7452038660645,0.014418363434898038,5.333852794378674,1e-07,2,0,408,0.0038739353657619635,0.9868664545149884,35688.944339956004,35689.93120641052
181.22593736538235,0.02198338403615205,10.034841514677812,1e-08,1,0,394,0.00037410062110544446,0.06779673572880592,60690.528802235356,60690.59659897108
168.30619175836725,0.02354644193004806,2.462263573638865,1e-08,1,1,410,0.00038929252450058946,0.06552034227869509,67505.42653633721,67505.49205667949
144.6107414981556,0.023462615238347494,3.6507330726087686,1e-05,4,0,382,0.36270669355908586,52.4512839019237,51357.69405537218,51410.1453392741
151.61496966494116,0.012185521891079,1.5414521817722413,1e-07,2,1,394,0.003741006211054445,0.5671925432053762,32687.253428290245,32687.820620833452
174.34550918257023,0.0068321304453305386,5.2892755118044645,1e-05,4,1,408,0.3873935365761964,67.54032338841361,21067.590794064537,21135.13111745295
164.05053697218307,0.022099107492245827,6.112777401269702,1e-06,3,1,348,0.033042389884440276,5.420621803386657,59390.23111819145,59395.651739994835
120.47814035961548,0.015952647668138784,2.4314659206771085,1e-06,3,1,438,0.04158783554420931,5.010425087947855,48815.044668700335,48820.05509378828
224.35646744738943,0.03470649903749429,8.19754213840267,1e-05,4,0,368,0.349413778088334,78.39324092934467,84799.7461705405,84878.13941146985
